WB_id,module
WBGene00000996,1
WBGene00045403,2
WBGene00016973,2
WBGene00010130,2
WBGene00012643,4
WBGene00001131,3
WBGene00004258,3
WBGene00016016,3
WBGene00011068,2
WBGene00018624,2
WBGene00009974,4
WBGene00017763,2
WBGene00004490,2
WBGene00022193,2
WBGene00002062,0
WBGene00004256,2
WBGene00014230,2
WBGene00017814,4
WBGene00008930,2
WBGene00022832,0
WBGene00011082,3
WBGene00004856,3
WBGene00022380,0
WBGene00020698,3
WBGene00006454,3
WBGene00017973,3
WBGene00013804,2
WBGene00007892,4
WBGene00010722,3
WBGene00010515,1
WBGene00017974,2
WBGene00016203,0
WBGene00007347,3
WBGene00010383,2
WBGene00002146,1
WBGene00001755,3
WBGene00007687,2
WBGene00009094,0
WBGene00011110,2
WBGene00022750,3
WBGene00015632,2
WBGene00012869,3
WBGene00011375,2
WBGene00045397,3
WBGene00014198,4
WBGene00008783,3
WBGene00013405,0
WBGene00001808,2
WBGene00009953,4
WBGene00003903,2
WBGene00015822,3
WBGene00014002,3
WBGene00017744,3
WBGene00017880,3
WBGene00006067,2
WBGene00004229,0
WBGene00011428,3
WBGene00009995,1
WBGene00011591,3
WBGene00018265,4
WBGene00010188,4
WBGene00001365,2
WBGene00012319,3
WBGene00044009,3
WBGene00008742,3
WBGene00021764,2
WBGene00008957,2
WBGene00018869,3
WBGene00015019,2
WBGene00044760,3
WBGene00016282,2
WBGene00013704,3
WBGene00001334,2
WBGene00003053,2
WBGene00016566,3
WBGene00018802,1
WBGene00021297,3
WBGene00016331,3
WBGene00016608,0
WBGene00004444,2
WBGene00010629,2
WBGene00000558,3
WBGene00017980,3
WBGene00013091,3
WBGene00010975,2
WBGene00000995,0
WBGene00009768,2
WBGene00018878,2
WBGene00019101,2
WBGene00022129,0
WBGene00000231,2
WBGene00003515,3
WBGene00007690,2
WBGene00001672,3
WBGene00018737,0
WBGene00012354,2
WBGene00002109,3
WBGene00001393,3
WBGene00007966,2
WBGene00006622,3
WBGene00003017,2
WBGene00010868,3
WBGene00014202,3
WBGene00020422,0
WBGene00019977,2
WBGene00009007,2
WBGene00019697,4
WBGene00018609,3
WBGene00017197,3
WBGene00000002,2
WBGene00002201,3
WBGene00017016,3
WBGene00016918,0
WBGene00009796,1
WBGene00013768,2
WBGene00022719,3
WBGene00006508,2
WBGene00007392,3
WBGene00004086,2
WBGene00011275,2
WBGene00010375,3
WBGene00044406,3
WBGene00008492,1
WBGene00013354,2
WBGene00010160,0
WBGene00018928,2
WBGene00015781,0
WBGene00017592,1
WBGene00004422,2
WBGene00014075,2
WBGene00012259,3
WBGene00018487,2
WBGene00077775,3
WBGene00006711,3
WBGene00004345,4
WBGene00008164,2
WBGene00017594,2
WBGene00008932,3
WBGene00016019,3
WBGene00020725,3
WBGene00016192,2
WBGene00016841,3
WBGene00007604,3
WBGene00004898,3
WBGene00015301,3
WBGene00008310,3
WBGene00018512,0
WBGene00000910,3
WBGene00004010,2
WBGene00021295,2
WBGene00000994,2
WBGene00008348,3
WBGene00012522,2
WBGene00013080,3
WBGene00022191,3
WBGene00016735,2
WBGene00018849,2
WBGene00009354,1
WBGene00009006,0
WBGene00005010,2
WBGene00010229,2
WBGene00003779,3
WBGene00003384,3
WBGene00019698,3
WBGene00009831,3
WBGene00015401,3
WBGene00017885,3
WBGene00022515,3
WBGene00009142,3
WBGene00019731,1
WBGene00001056,2
WBGene00022300,2
WBGene00009077,1
WBGene00009664,3
WBGene00016614,0
WBGene00019182,3
WBGene00006066,3
WBGene00195183,4
WBGene00010594,3
WBGene00006672,0
WBGene00001823,2
WBGene00013042,3
WBGene00022737,2
WBGene00014228,2
WBGene00018855,3
WBGene00015508,4
WBGene00003089,3
WBGene00002240,4
WBGene00004043,0
WBGene00004684,2
WBGene00020852,3
WBGene00011958,3
WBGene00013359,3
WBGene00022550,3
WBGene00015328,2
WBGene00018068,3
WBGene00012634,3
WBGene00004139,3
WBGene00020517,2
WBGene00006707,2
WBGene00000911,4
WBGene00016454,4
WBGene00000914,3
WBGene00015495,3
WBGene00000782,3
WBGene00017007,2
WBGene00001193,4
WBGene00022836,2
WBGene00014219,0
WBGene00001993,2
WBGene00016577,1
WBGene00008849,3
WBGene00010693,3
WBGene00018719,2
WBGene00015347,2
WBGene00014066,4
WBGene00044586,3
WBGene00006713,2
WBGene00020375,2
WBGene00015235,2
WBGene00016190,1
WBGene00009121,4
WBGene00001556,3
WBGene00018908,2
WBGene00020964,2
WBGene00018005,3
WBGene00044032,0
WBGene00012640,2
WBGene00001645,0
WBGene00009340,2
WBGene00015022,2
WBGene00012136,3
WBGene00185005,3
WBGene00003850,3
WBGene00022270,0
WBGene00011897,0
WBGene00019290,3
WBGene00022547,3
WBGene00018370,0
WBGene00019554,2
WBGene00006745,3
WBGene00004483,2
WBGene00000159,0
WBGene00000645,3
WBGene00022644,1
WBGene00010442,2
WBGene00011300,2
WBGene00194895,3
WBGene00005011,0
WBGene00019509,2
WBGene00009824,1
WBGene00009724,3
WBGene00019654,0
WBGene00008292,0
WBGene00022745,3
WBGene00006865,3
WBGene00000530,4
WBGene00011296,3
WBGene00003000,3
WBGene00001841,3
WBGene00017322,1
WBGene00007075,4
WBGene00004744,2
WBGene00021644,2
WBGene00017828,3
WBGene00003614,2
WBGene00022517,2
WBGene00000079,2
WBGene00008121,3
WBGene00017420,2
WBGene00018261,3
WBGene00086553,4
WBGene00022592,3
WBGene00021423,2
WBGene00004496,2
WBGene00271817,3
WBGene00019332,3
WBGene00007314,3
WBGene00021328,3
WBGene00015177,2
WBGene00008924,0
WBGene00003623,3
WBGene00009329,2
WBGene00045405,3
WBGene00017608,2
WBGene00010856,3
WBGene00002979,3
WBGene00000496,2
WBGene00006589,2
WBGene00008547,2
WBGene00006383,2
WBGene00017787,3
WBGene00019473,3
WBGene00013587,1
WBGene00011146,4
WBGene00010676,2
WBGene00006540,2
WBGene00017904,3
WBGene00015196,2
WBGene00010496,0
WBGene00019774,3
WBGene00001340,0
WBGene00004424,2
WBGene00003773,1
WBGene00010013,2
WBGene00000702,0
WBGene00004510,2
WBGene00003047,0
WBGene00016108,2
WBGene00008084,2
WBGene00001924,3
WBGene00003633,1
WBGene00019007,2
WBGene00018957,2
WBGene00009477,3
WBGene00009406,3
WBGene00004128,4
WBGene00020558,0
WBGene00016387,2
WBGene00000168,0
WBGene00015866,3
WBGene00044061,0
WBGene00013679,2
WBGene00020139,2
WBGene00003092,3
WBGene00006886,1
WBGene00011327,3
WBGene00011661,2
WBGene00012767,2
WBGene00015313,2
WBGene00000818,2
WBGene00017373,3
WBGene00021870,2
WBGene00004880,2
WBGene00012952,2
WBGene00000035,3
WBGene00016443,3
WBGene00010397,2
WBGene00008213,3
WBGene00006539,3
WBGene00011051,2
WBGene00011447,0
WBGene00045208,3
WBGene00015270,3
WBGene00008503,0
WBGene00013378,3
WBGene00009162,3
WBGene00003901,2
WBGene00011122,1
WBGene00018052,3
WBGene00045415,1
WBGene00004953,2
WBGene00021490,4
WBGene00010231,2
WBGene00000263,2
WBGene00006578,4
WBGene00001754,1
WBGene00020550,2
WBGene00017545,4
WBGene00001899,3
WBGene00007197,0
WBGene00017960,0
WBGene00002243,2
WBGene00008554,3
WBGene00011744,0
WBGene00009440,2
WBGene00010513,3
WBGene00013970,3
WBGene00013680,2
WBGene00016630,3
WBGene00219378,3
WBGene00044468,1
WBGene00004481,2
WBGene00009856,3
WBGene00012969,1
WBGene00004332,2
WBGene00001653,2
WBGene00017009,3
WBGene00008954,3
WBGene00016156,3
WBGene00001544,4
WBGene00020196,3
WBGene00270303,3
WBGene00002056,1
WBGene00022503,3
WBGene00001788,3
WBGene00017483,3
WBGene00015744,4
WBGene00004475,2
WBGene00021296,3
WBGene00007652,2
WBGene00006968,2
WBGene00011280,2
WBGene00008510,3
WBGene00006432,0
WBGene00010027,2
WBGene00017761,2
WBGene00008662,3
WBGene00008456,2
WBGene00007725,3
WBGene00008438,3
WBGene00018266,3
WBGene00004979,3
WBGene00007837,3
WBGene00001782,3
WBGene00010889,3
WBGene00015492,2
WBGene00006807,3
WBGene00014989,4
WBGene00022605,3
WBGene00016362,3
WBGene00004438,2
WBGene00016303,4
WBGene00021693,4
WBGene00003966,4
WBGene00007364,1
WBGene00185079,2
WBGene00008481,3
WBGene00004105,2
WBGene00044239,3
WBGene00016427,3
WBGene00008240,3
WBGene00016378,3
WBGene00020883,2
WBGene00018988,3
WBGene00008683,2
WBGene00003374,3
WBGene00045455,2
WBGene00007116,2
WBGene00016202,2
WBGene00015011,2
WBGene00011670,2
WBGene00012683,2
WBGene00010475,3
WBGene00007357,3
WBGene00019614,4
WBGene00018812,2
WBGene00007296,1
WBGene00002985,2
WBGene00019971,2
WBGene00019631,2
WBGene00009713,0
WBGene00018427,2
WBGene00014181,3
WBGene00018859,3
WBGene00013994,3
WBGene00000222,0
WBGene00014080,3
WBGene00015581,2
WBGene00194955,1
WBGene00013422,0
WBGene00001789,3
WBGene00004434,2
WBGene00007502,4
WBGene00009097,3
WBGene00011722,2
WBGene00001410,3
WBGene00019656,3
WBGene00008533,2
WBGene00019074,2
WBGene00000536,2
WBGene00022583,2
WBGene00007731,0
WBGene00206514,3
WBGene00004947,3
WBGene00004486,2
WBGene00011978,3
WBGene00010780,2
WBGene00004488,2
WBGene00021132,2
WBGene00006752,3
WBGene00000051,3
WBGene00023414,3
WBGene00012716,2
WBGene00044026,2
WBGene00019324,3
WBGene00010008,3
WBGene00015936,3
WBGene00044442,3
WBGene00013207,2
WBGene00001768,2
WBGene00016116,3
WBGene00007480,4
WBGene00019020,3
WBGene00007703,2
WBGene00011948,3
WBGene00004013,4
WBGene00016966,3
WBGene00010325,2
WBGene00002200,3
WBGene00000768,2
WBGene00009940,2
WBGene00002072,3
WBGene00044508,4
WBGene00018472,2
WBGene00001081,4
WBGene00000511,2
WBGene00018886,3
WBGene00012463,3
WBGene00012399,3
WBGene00017332,1
WBGene00017535,2
WBGene00015330,2
WBGene00016157,3
WBGene00001440,3
WBGene00016943,0
WBGene00007437,3
WBGene00007947,2
WBGene00020109,0
WBGene00008857,3
WBGene00015231,3
WBGene00021842,3
WBGene00011676,1
WBGene00044924,2
WBGene00007969,3
WBGene00008890,3
WBGene00044618,0
WBGene00001884,3
WBGene00011452,3
WBGene00022736,3
WBGene00016919,4
WBGene00003885,3
WBGene00006364,2
WBGene00008685,2
WBGene00013159,3
WBGene00008010,3
WBGene00013041,3
WBGene00015010,2
WBGene00002088,2
WBGene00012703,4
WBGene00000862,3
WBGene00009565,2
WBGene00003968,2
WBGene00005638,3
WBGene00018794,2
WBGene00020565,3
WBGene00194934,3
WBGene00044509,4
WBGene00019018,3
WBGene00017340,3
WBGene00011768,2
WBGene00044074,2
WBGene00009951,2
WBGene00001583,2
WBGene00004032,3
WBGene00001743,2
WBGene00006498,2
WBGene00002889,4
WBGene00019838,2
WBGene00012131,3
WBGene00045053,3
WBGene00006839,2
WBGene00018073,2
WBGene00004007,1
WBGene00011195,2
WBGene00044138,0
WBGene00000218,2
WBGene00003959,2
WBGene00013436,2
WBGene00000963,3
WBGene00003093,1
WBGene00008020,3
WBGene00006722,2
WBGene00020427,4
WBGene00006505,3
WBGene00001518,3
WBGene00016095,3
WBGene00014138,2
WBGene00020146,2
WBGene00004114,3
WBGene00001572,1
WBGene00017438,1
WBGene00013776,3
WBGene00010630,1
WBGene00000886,2
WBGene00008799,2
WBGene00235102,2
WBGene00001631,2
WBGene00014003,2
WBGene00001770,3
WBGene00019987,0
WBGene00022576,0
WBGene00005245,3
WBGene00000196,0
WBGene00001948,2
WBGene00003715,3
WBGene00008690,0
WBGene00022031,2
WBGene00017615,3
WBGene00018638,2
WBGene00013477,3
WBGene00014234,2
WBGene00017123,1
WBGene00008505,4
WBGene00018921,1
WBGene00017314,0
WBGene00006796,2
WBGene00004313,3
WBGene00013123,2
WBGene00010657,2
WBGene00008744,3
WBGene00012194,4
WBGene00007953,3
WBGene00011793,3
WBGene00021461,3
WBGene00194905,3
WBGene00011511,3
WBGene00044331,3
WBGene00011629,3
WBGene00004195,1
WBGene00012404,3
WBGene00004810,1
WBGene00001406,0
WBGene00012664,1
WBGene00020532,3
WBGene00006852,3
WBGene00012228,2
WBGene00006731,3
WBGene00017762,4
WBGene00003183,2
WBGene00016100,3
WBGene00000858,2
WBGene00020767,3
WBGene00012434,2
WBGene00016663,1
WBGene00012132,3
WBGene00017350,3
WBGene00004987,3
WBGene00020484,2
WBGene00001776,2
WBGene00017194,2
WBGene00021408,3
WBGene00006381,2
WBGene00002139,2
WBGene00020209,4
WBGene00006767,4
WBGene00019075,2
WBGene00001685,1
WBGene00020697,3
WBGene00012352,3
WBGene00194906,2
WBGene00020450,3
WBGene00001537,3
WBGene00010449,3
WBGene00004449,2
WBGene00003104,3
WBGene00000798,2
WBGene00001587,3
WBGene00013594,1
WBGene00009267,2
WBGene00021254,3
WBGene00008733,3
WBGene00018042,3
WBGene00005036,0
WBGene00004172,1
WBGene00001812,2
WBGene00022325,3
WBGene00002245,4
WBGene00009849,1
WBGene00017757,2
WBGene00015545,0
WBGene00004167,2
WBGene00011590,3
WBGene00004882,3
WBGene00016997,3
WBGene00009218,2
WBGene00004485,2
WBGene00008451,2
WBGene00016803,3
WBGene00016158,3
WBGene00013692,4
WBGene00008284,3
WBGene00013164,3
WBGene00003477,0
WBGene00004401,3
WBGene00009944,0
WBGene00000653,3
WBGene00003031,3
WBGene00007520,2
WBGene00008147,2
WBGene00003621,3
WBGene00018023,3
WBGene00016375,2
WBGene00007237,2
WBGene00016175,3
WBGene00011604,2
WBGene00006442,2
WBGene00021643,3
WBGene00012428,3
WBGene00019869,2
WBGene00000294,2
WBGene00010364,0
WBGene00000537,2
WBGene00001152,3
WBGene00011864,2
WBGene00011092,2
WBGene00009139,3
WBGene00004802,2
WBGene00008793,1
WBGene00012988,3
WBGene00003564,3
WBGene00004958,2
WBGene00010788,3
WBGene00011230,3
WBGene00004806,2
WBGene00019587,0
WBGene00006486,3
WBGene00016212,3
WBGene00018230,0
WBGene00010068,2
WBGene00001887,3
WBGene00001558,2
WBGene00009308,3
WBGene00006587,1
WBGene00003007,2
WBGene00045192,2
WBGene00003998,3
WBGene00019250,2
WBGene00000988,1
WBGene00018075,4
WBGene00009112,3
WBGene00013662,3
WBGene00013588,3
WBGene00010286,2
WBGene00015107,3
WBGene00016868,2
WBGene00017774,0
WBGene00019215,2
WBGene00016493,2
WBGene00010333,2
WBGene00000010,2
WBGene00000139,3
WBGene00021226,2
WBGene00009987,2
WBGene00001916,3
WBGene00010034,1
WBGene00017004,0
WBGene00014086,2
WBGene00043989,3
WBGene00008361,0
WBGene00022835,0
WBGene00003980,3
WBGene00000556,1
WBGene00011576,2
WBGene00018964,2
WBGene00020596,3
WBGene00016094,3
WBGene00006693,4
WBGene00010365,4
WBGene00303364,4
WBGene00012034,3
WBGene00022396,3
WBGene00008270,3
WBGene00001779,3
WBGene00011139,0
WBGene00000819,3
WBGene00012629,3
WBGene00020583,3
WBGene00005542,3
WBGene00001679,2
WBGene00011444,2
WBGene00006654,4
WBGene00003692,3
WBGene00009717,3
WBGene00009579,3
WBGene00022108,3
WBGene00019343,3
WBGene00001453,3
WBGene00001284,0
WBGene00018369,3
WBGene00008713,3
WBGene00017580,3
WBGene00019939,3
WBGene00022787,2
WBGene00000227,2
WBGene00011454,2
WBGene00021647,1
WBGene00001117,3
WBGene00000563,3
WBGene00008511,2
WBGene00017702,3
WBGene00004282,2
WBGene00019455,3
WBGene00018593,0
WBGene00013857,2
WBGene00000081,3
WBGene00006970,0
WBGene00001874,2
WBGene00005642,3
WBGene00011340,3
WBGene00004281,3
WBGene00007606,2
WBGene00016582,2
WBGene00012811,2
WBGene00012371,2
WBGene00015512,2
WBGene00020939,4
WBGene00016018,2
WBGene00000532,2
WBGene00000799,1
WBGene00021911,3
WBGene00003612,3
WBGene00007993,2
WBGene00022269,2
WBGene00235340,3
WBGene00021244,3
WBGene00013756,4
WBGene00013859,3
WBGene00008436,3
WBGene00011283,3
WBGene00007766,2
WBGene00013198,3
WBGene00021607,3
WBGene00021919,0
WBGene00022273,2
WBGene00011456,3
WBGene00011971,0
WBGene00001366,3
WBGene00000009,3
WBGene00194642,2
WBGene00009563,2
WBGene00000529,3
WBGene00020786,3
WBGene00022656,3
WBGene00016539,3
WBGene00008711,3
WBGene00022154,0
WBGene00012175,2
WBGene00011155,2
WBGene00022702,2
WBGene00016758,2
WBGene00006869,2
WBGene00012325,2
WBGene00022357,2
WBGene00077712,3
WBGene00044151,2
WBGene00008927,3
WBGene00017487,2
WBGene00012721,3
WBGene00007864,3
WBGene00017411,4
WBGene00012585,4
WBGene00022230,2
WBGene00013709,3
WBGene00022727,3
WBGene00012675,2
WBGene00015622,3
WBGene00016838,2
WBGene00011490,2
WBGene00008298,3
WBGene00007339,2
WBGene00016865,4
WBGene00003003,4
WBGene00002032,2
WBGene00008370,2
WBGene00004393,3
WBGene00006414,2
WBGene00007511,3
WBGene00010012,3
WBGene00017240,2
WBGene00002997,4
WBGene00013169,3
WBGene00016325,2
WBGene00008339,2
WBGene00013896,3
WBGene00012645,2
WBGene00000552,2
WBGene00019279,1
WBGene00003527,3
WBGene00001889,1
WBGene00009744,2
WBGene00021516,3
WBGene00018456,3
WBGene00008900,3
WBGene00007173,3
WBGene00011251,4
WBGene00021465,2
WBGene00008667,3
WBGene00018188,3
WBGene00008455,3
WBGene00303030,2
WBGene00011699,3
WBGene00022368,2
WBGene00019644,1
WBGene00022830,0
WBGene00017687,2
WBGene00013893,2
WBGene00014188,2
WBGene00021895,1
WBGene00021756,3
WBGene00013701,3
WBGene00016169,3
WBGene00018522,3
WBGene00015469,1
WBGene00001665,3
WBGene00016318,3
WBGene00019520,0
WBGene00013845,3
WBGene00009917,3
WBGene00044413,2
WBGene00020825,3
WBGene00000447,3
WBGene00007563,3
WBGene00045272,2
WBGene00009854,3
WBGene00000409,1
WBGene00003523,2
WBGene00004457,3
WBGene00019486,2
WBGene00022029,2
WBGene00013538,3
WBGene00010004,1
WBGene00011593,3
WBGene00008665,3
WBGene00021758,2
WBGene00020130,2
WBGene00006306,3
WBGene00017858,3
WBGene00012208,2
WBGene00000270,2
WBGene00018149,3
WBGene00013509,3
WBGene00012433,2
WBGene00019111,2
WBGene00017247,3
WBGene00001795,3
WBGene00021884,2
WBGene00022213,2
WBGene00010010,4
WBGene00016021,2
WBGene00019749,3
WBGene00010315,3
WBGene00001595,2
WBGene00018863,0
WBGene00009129,3
WBGene00022519,3
WBGene00011040,2
WBGene00019716,3
WBGene00010476,2
WBGene00022629,2
WBGene00020341,3
WBGene00009287,2
WBGene00008974,3
WBGene00012307,3
WBGene00021072,3
WBGene00022749,4
WBGene00010643,3
WBGene00022486,2
WBGene00018814,2
WBGene00006416,3
WBGene00007817,3
WBGene00011539,1
WBGene00016154,2
WBGene00007904,1
WBGene00304806,1
WBGene00017831,2
WBGene00194747,3
WBGene00015138,2
WBGene00003220,2
WBGene00016755,2
WBGene00003019,2
WBGene00013553,2
WBGene00045396,3
WBGene00002094,3
WBGene00012970,3
WBGene00007115,3
WBGene00003495,1
WBGene00004277,3
WBGene00000812,2
WBGene00018286,3
WBGene00008694,1
WBGene00009716,3
WBGene00219376,3
WBGene00011317,3
WBGene00043702,3
WBGene00020343,3
WBGene00010795,3
WBGene00044329,2
WBGene00010990,4
WBGene00003882,0
WBGene00018523,3
WBGene00011016,2
WBGene00012358,2
WBGene00017981,0
WBGene00235274,3
WBGene00008488,2
WBGene00015919,3
WBGene00022647,3
WBGene00044006,3
WBGene00000276,3
WBGene00013507,2
WBGene00022837,3
WBGene00000938,3
WBGene00022149,0
WBGene00012226,2
WBGene00005004,1
WBGene00008275,3
WBGene00004060,2
WBGene00001241,2
WBGene00020413,2
WBGene00020929,3
WBGene00002217,3
WBGene00012251,1
WBGene00020689,3
WBGene00011773,3
WBGene00020401,3
WBGene00012206,2
WBGene00019917,1
WBGene00002138,2
WBGene00018476,3
WBGene00015701,3
WBGene00004094,2
WBGene00017445,3
WBGene00013725,2
WBGene00006497,3
WBGene00000554,3
WBGene00001989,3
WBGene00008206,4
WBGene00019665,4
WBGene00044245,3
WBGene00018361,2
WBGene00016421,2
WBGene00018013,2
WBGene00010351,2
WBGene00021375,3
WBGene00013643,3
WBGene00017375,3
WBGene00003967,2
WBGene00021346,2
WBGene00008191,3
WBGene00012635,2
WBGene00010329,3
WBGene00020732,1
WBGene00009738,4
WBGene00001836,2
WBGene00009103,2
WBGene00009048,1
WBGene00019859,3
WBGene00016971,2
WBGene00007233,2
WBGene00016324,3
WBGene00003602,3
WBGene00022361,0
WBGene00016247,3
WBGene00013562,3
WBGene00014669,3
WBGene00011529,2
WBGene00005523,3
WBGene00003375,2
WBGene00022800,2
WBGene00010131,3
WBGene00020480,2
WBGene00022580,2
WBGene00086569,3
WBGene00006933,2
WBGene00044795,3
WBGene00001434,3
WBGene00006618,3
WBGene00011070,3
WBGene00009096,1
WBGene00013043,3
WBGene00022236,2
WBGene00000633,2
WBGene00017293,2
WBGene00021871,3
WBGene00000813,2
WBGene00219455,3
WBGene00017771,3
WBGene00009343,2
WBGene00235133,1
WBGene00022281,2
WBGene00016066,3
WBGene00003694,3
WBGene00016030,2
WBGene00043988,3
WBGene00003702,3
WBGene00013840,1
WBGene00013175,3
WBGene00044210,3
WBGene00006994,2
WBGene00010988,1
WBGene00020189,2
WBGene00235164,3
WBGene00015507,2
WBGene00015666,3
WBGene00271414,3
WBGene00001730,3
WBGene00044723,2
WBGene00007756,1
WBGene00022613,2
WBGene00001949,0
WBGene00019023,3
WBGene00011180,2
WBGene00017711,2
WBGene00007729,2
WBGene00018423,2
WBGene00017605,2
WBGene00004922,3
WBGene00011271,2
WBGene00003253,1
WBGene00000244,3
WBGene00010850,3
WBGene00010279,2
WBGene00013825,3
WBGene00015896,1
WBGene00001997,2
WBGene00009618,3
WBGene00009507,2
WBGene00000906,3
WBGene00016326,3
WBGene00003932,2
WBGene00001122,3
WBGene00006450,4
WBGene00007338,3
WBGene00018716,3
WBGene00009146,1
WBGene00004859,2
WBGene00004373,3
WBGene00000462,2
WBGene00018358,3
WBGene00000902,3
WBGene00004089,2
WBGene00010264,4
WBGene00044035,3
WBGene00013332,2
WBGene00004454,2
WBGene00044326,2
WBGene00018847,3
WBGene00020193,2
WBGene00021576,3
WBGene00020941,3
WBGene00011071,2
WBGene00012122,3
WBGene00013270,2
WBGene00000817,2
WBGene00175027,3
WBGene00004212,3
WBGene00010884,3
WBGene00050904,3
WBGene00015468,3
WBGene00016219,3
WBGene00010199,2
WBGene00271744,3
WBGene00013137,2
WBGene00003889,3
WBGene00015189,2
WBGene00015392,2
WBGene00010109,2
WBGene00044008,2
WBGene00003378,3
WBGene00018404,3
WBGene00010875,2
WBGene00012813,3
WBGene00044757,3
WBGene00012583,1
WBGene00022618,2
WBGene00017962,2
WBGene00011796,0
WBGene00018006,2
WBGene00006937,2
WBGene00012281,3
WBGene00009000,3
WBGene00019931,3
WBGene00003783,3
WBGene00020551,3
WBGene00001158,3
WBGene00007044,3
WBGene00007019,2
WBGene00000090,3
WBGene00000189,2
WBGene00001090,1
WBGene00044588,1
WBGene00015357,3
WBGene00013805,4
WBGene00020322,2
WBGene00003813,2
WBGene00045255,3
WBGene00018860,1
WBGene00013088,2
WBGene00020326,3
WBGene00004769,2
WBGene00021596,3
WBGene00001723,3
WBGene00022485,3
WBGene00021603,2
WBGene00014079,3
WBGene00017796,2
WBGene00014119,2
WBGene00002990,4
WBGene00007193,4
WBGene00006743,3
WBGene00020843,2
WBGene00016061,1
WBGene00015087,1
WBGene00020366,3
WBGene00011021,3
WBGene00021945,3
WBGene00006769,2
WBGene00020746,3
WBGene00001324,3
WBGene00020844,3
WBGene00012692,3
WBGene00011198,3
WBGene00016005,3
WBGene00009855,3
WBGene00001865,2
WBGene00006961,2
WBGene00004410,2
WBGene00016945,3
WBGene00019779,3
WBGene00002125,2
WBGene00015519,2
WBGene00020756,2
WBGene00008403,3
WBGene00017949,3
WBGene00011875,0
WBGene00015573,2
WBGene00000517,3
WBGene00017804,3
WBGene00019047,3
WBGene00002205,2
WBGene00012197,0
WBGene00000453,3
WBGene00008352,3
WBGene00004198,3
WBGene00016575,3
WBGene00001910,2
WBGene00004776,2
WBGene00019778,2
WBGene00004046,2
WBGene00004827,3
WBGene00015568,3
WBGene00012939,0
WBGene00009924,3
WBGene00007746,2
WBGene00001934,3
WBGene00006778,3
WBGene00011616,3
WBGene00004284,4
WBGene00002274,1
WBGene00006716,4
WBGene00019888,3
WBGene00007963,3
WBGene00009177,2
WBGene00007228,1
WBGene00002246,0
WBGene00009692,1
WBGene00015793,2
WBGene00014137,2
WBGene00015137,2
WBGene00000738,3
WBGene00021444,2
WBGene00000836,0
WBGene00044338,2
WBGene00018765,1
WBGene00008550,3
WBGene00044488,2
WBGene00004335,2
WBGene00010293,3
WBGene00013904,1
WBGene00019490,2
WBGene00045336,4
WBGene00006632,3
WBGene00016590,2
WBGene00022106,3
WBGene00001998,2
WBGene00014256,3
WBGene00011698,4
WBGene00012222,3
WBGene00015523,0
WBGene00015623,1
WBGene00004006,3
WBGene00018760,1
WBGene00004348,2
WBGene00015264,3
WBGene00012387,4
WBGene00012369,2
WBGene00010994,3
WBGene00013694,4
WBGene00009145,2
WBGene00004298,2
WBGene00007880,2
WBGene00012165,2
WBGene00010319,2
WBGene00001664,3
WBGene00013004,2
WBGene00016294,2
WBGene00012258,2
WBGene00001902,3
WBGene00018157,2
WBGene00017381,0
WBGene00001345,3
WBGene00018518,3
WBGene00006634,2
WBGene00011906,1
WBGene00004091,1
WBGene00012993,3
WBGene00194726,3
WBGene00271715,2
WBGene00008745,3
WBGene00000459,3
WBGene00015437,3
WBGene00020248,4
WBGene00011269,2
WBGene00017782,2
WBGene00017741,2
WBGene00016494,3
WBGene00015263,3
WBGene00004902,2
WBGene00020033,3
WBGene00006946,2
WBGene00020307,1
WBGene00023515,3
WBGene00008880,3
WBGene00021503,3
WBGene00003012,0
WBGene00175035,2
WBGene00019480,3
WBGene00000650,3
WBGene00019289,4
WBGene00001855,2
WBGene00010362,2
WBGene00004364,3
WBGene00013493,3
WBGene00017214,1
WBGene00007590,3
WBGene00007256,2
WBGene00017637,3
WBGene00009619,3
WBGene00044079,3
WBGene00002210,3
WBGene00010980,3
WBGene00018348,3
WBGene00001980,2
WBGene00018033,3
WBGene00009296,4
WBGene00016976,3
WBGene00015544,3
WBGene00003647,3
WBGene00021452,2
WBGene00021654,3
WBGene00021732,3
WBGene00021136,1
WBGene00000777,2
WBGene00003705,3
WBGene00206505,3
WBGene00000487,3
WBGene00001894,1
WBGene00015038,2
WBGene00019674,3
WBGene00020284,2
WBGene00012961,3
WBGene00003525,3
WBGene00008652,3
WBGene00004494,2
WBGene00194909,3
WBGene00010197,2
WBGene00012270,2
WBGene00003095,1
WBGene00008495,1
WBGene00013832,3
WBGene00019457,1
WBGene00007099,3
WBGene00012578,3
WBGene00012130,3
WBGene00000477,3
WBGene00016900,3
WBGene00000548,2
WBGene00006605,2
WBGene00017355,2
WBGene00004745,2
WBGene00008773,3
WBGene00005662,2
WBGene00015451,3
WBGene00015150,2
WBGene00000655,3
WBGene00020195,0
WBGene00007683,2
WBGene00019935,2
WBGene00009644,2
WBGene00007974,2
WBGene00005246,3
WBGene00011063,3
WBGene00000889,2
WBGene00017037,2
WBGene00020692,2
WBGene00013176,1
WBGene00019744,3
WBGene00020838,2
WBGene00006433,2
WBGene00003096,1
WBGene00012179,2
WBGene00007975,2
WBGene00189987,3
WBGene00009234,3
WBGene00015518,3
WBGene00007188,0
WBGene00044736,3
WBGene00021583,1
